DateTime	Temperature	41.67 days	29.17 days	20.83 days	15.42 days	12.50 days	10.42 days	8.33 days	7.08 days	5.83 days	4.58 days	3.75 days	3.00 days	2.42 days	1.88 days	1.50 days	1.21 days	1.00 days	0.79 days	0.67 days	0.54 days	0.46 days	0.33 days	0.25 days	0.17 days	0.13 days
2019-03-18T13:24	7.86	-1.0506	-1.3822	-1.0713	-0.7114	-0.6836	-0.7439	-0.8237	-0.912	-1.1058	-1.403	-1.533	-1.4699	-1.2114	-0.631	-0.0226	0.3649	0.5059	0.5552	0.5441	0.4884	0.4274	0.3368	0.3017	0.2803	0.3183
2019-03-18T15:06	8.8	-1.04	-1.3606	-1.0414	-0.6689	-0.6473	-0.7298	-0.8445	-0.9498	-1.1442	-1.4078	-1.4971	-1.4054	-1.1472	-0.5253	0.2797	0.939	1.2604	1.4383	1.486	1.4488	1.3319	0.9279	0.5158	0.2343	0.2875
2019-03-18T16:48	8.93	-1.0294	-1.3389	-1.0116	-0.6264	-0.6104	-0.7144	-0.8626	-0.9832	-1.1742	-1.3985	-1.4441	-1.3232	-1.0744	-0.4699	0.4336	1.2823	1.7219	1.9055	1.8966	1.7737	1.5993	1.1796	0.8312	0.3898	0.117
2019-03-18T18:31	8.61	-1.0185	-1.3168	-0.9815	-0.5835	-0.5724	-0.6973	-0.878	-1.0122	-1.1962	-1.376	-1.3754	-1.2245	-0.9927	-0.4694	0.4029	1.3143	1.7932	1.8713	1.7034	1.4009	1.1474	0.7588	0.5231	0.2936	0.143
2019-03-18T20:13	7.86	-1.0075	-1.2944	-0.9514	-0.5404	-0.5336	-0.6786	-0.8904	-1.0365	-1.2102	-1.3414	-1.2929	-1.1118	-0.9017	-0.5167	0.1852	1.0092	1.4618	1.4356	1.1319	0.6925	0.3886	0.0082	-0.1493	-0.1502	-0.0744
2019-03-18T21:55	7.55	-0.9963	-1.272	-0.9213	-0.4974	-0.4942	-0.6583	-0.8996	-1.056	-1.2165	-1.2962	-1.1995	-0.9883	-0.8006	-0.5918	-0.1789	0.414	0.7982	0.7927	0.5161	0.1318	-0.0945	-0.265	-0.2263	-0.1222	-0.0885
2019-03-18T23:37	7.36	-0.985	-1.2493	-0.8913	-0.4542	-0.4539	-0.6361	-0.9056	-1.0706	-1.2154	-1.2415	-1.0968	-0.8559	-0.6876	-0.6667	-0.6176	-0.3689	-0.088	0.0814	0.0351	-0.0865	-0.143	-0.1121	-0.0478	-0.0151	-0.0422
2019-03-19T01:19	7.11	-0.9736	-1.2264	-0.8612	-0.411	-0.4129	-0.6122	-0.9082	-1.0803	-1.2073	-1.1788	-0.9874	-0.7176	-0.5617	-0.7095	-1.036	-1.1919	-1.0623	-0.6682	-0.3743	-0.1315	-0.0227	0.0594	0.0599	0.0332	-0.0067
2019-03-19T03:01	6.8	-0.962	-1.2033	-0.8311	-0.3678	-0.3711	-0.5863	-0.9073	-1.0851	-1.1927	-1.1094	-0.8735	-0.5762	-0.4235	-0.691	-1.3345	-1.8851	-1.9673	-1.4765	-0.9113	-0.3299	-0.0568	0.0908	0.0787	0.0426	-0.0053
2019-03-19T04:43	6.55	-0.9503	-1.1799	-0.8011	-0.3246	-0.3284	-0.5585	-0.9028	-1.0851	-1.172	-1.0348	-0.7574	-0.4349	-0.275	-0.5908	-1.4291	-2.2855	-2.6198	-2.2859	-1.6839	-0.9222	-0.4652	-0.0584	0.0084	-0.001	-0.0326
2019-03-19T06:25	6.11	-0.9384	-1.1564	-0.7711	-0.2815	-0.2851	-0.5288	-0.8947	-1.0802	-1.1457	-0.9566	-0.6415	-0.2968	-0.12	-0.4027	-1.2701	-2.2711	-2.8304	-2.8715	-2.514	-1.8615	-1.3197	-0.5343	-0.1786	-0.0369	-0.0145
2019-03-19T08:07	5.93	-0.9264	-1.1326	-0.7411	-0.2385	-0.241	-0.497	-0.8828	-1.0706	-1.1144	-0.8762	-0.5278	-0.1648	0.0357	-0.1369	-0.8552	-1.7933	-2.4573	-2.891	-2.9257	-2.6648	-2.2816	-1.4448	-0.8205	-0.2696	-0.072
2019-03-19T09:49	5.86	-0.9142	-1.1087	-0.7113	-0.1955	-0.1962	-0.4632	-0.8671	-1.0563	-1.0786	-0.795	-0.4185	-0.042	0.1848	0.1802	-0.2343	-0.9003	-1.4796	-2.0813	-2.4032	-2.5653	-2.4898	-2.0077	-1.4938	-0.9286	-0.6416
2019-03-19T11:31	7.68	-0.902	-1.0845	-0.6815	-0.1528	-0.1507	-0.4273	-0.8477	-1.0375	-1.039	-0.7142	-0.3151	0.0692	0.3197	0.5092	0.4972	0.2618	-0.0486	-0.4871	-0.8107	-1.1253	-1.2612	-1.1691	-0.8275	-0.3544	-0.169
2019-03-19T13:14	9.8	-0.8894	-1.06	-0.6516	-0.1099	-0.1042	-0.389	-0.8242	-1.014	-0.9955	-0.6343	-0.2186	0.1674	0.4338	0.8076	1.2213	1.4845	1.5414	1.4777	1.3772	1.2019	1.0258	0.6729	0.4091	0.1563	0.0552
2019-03-19T14:57	11.93	-0.8768	-1.0353	-0.6219	-0.0675	-0.0572	-0.3488	-0.7969	-0.9864	-0.9495	-0.5576	-0.1315	0.2494	0.5189	1.0262	1.7947	2.5007	2.8811	3.1218	3.1957	3.1412	2.9546	2.2811	1.5448	0.7614	0.4525
2019-03-19T16:39	12.36	-0.8641	-1.0106	-0.5924	-0.0254	-0.0097	-0.3066	-0.7658	-0.9546	-0.9011	-0.4846	-0.0545	0.3145	0.5716	1.1326	2.1098	3.1003	3.6498	3.9062	3.882	3.6426	3.3063	2.493	1.7871	1.0325	0.6903
2019-03-19T18:22	11.11	-0.8513	-0.9856	-0.5631	0.0164	0.0383	-0.2624	-0.731	-0.9189	-0.851	-0.4162	0.0116	0.3621	0.5907	1.1094	2.0997	3.1524	3.6827	3.6743	3.3225	2.6821	2.1117	1.1711	0.61	0.2016	0.0711
2019-03-19T20:04	9.93	-0.8384	-0.9606	-0.534	0.0575	0.0865	-0.2164	-0.6926	-0.8796	-0.7998	-0.3534	0.0662	0.3924	0.5778	0.9611	1.7594	2.6429	3.0172	2.6887	2.0532	1.1799	0.5719	-0.1449	-0.3498	-0.3046	-0.2454
2019-03-19T21:46	9.24	-0.8254	-0.9355	-0.5052	0.0982	0.1351	-0.1684	-0.6506	-0.8368	-0.7478	-0.2962	0.1094	0.4062	0.5379	0.7119	1.1442	1.6672	1.8363	1.39	0.7647	0.066	-0.2843	-0.4464	-0.3212	-0.1394	-0.081
2019-03-19T23:28	8.74	-0.8123	-0.9102	-0.4765	0.1385	0.1841	-0.1186	-0.605	-0.7906	-0.6952	-0.245	0.1414	0.4047	0.4774	0.4026	0.361	0.4061	0.3871	0.1269	-0.1573	-0.3871	-0.4103	-0.2325	-0.0842	-0.0058	0.0005
2019-03-20T01:10	8.18	-0.7991	-0.8848	-0.4481	0.1782	0.2333	-0.067	-0.556	-0.7412	-0.6424	-0.2	0.1625	0.3894	0.4043	0.0838	-0.4499	-0.9098	-1.0857	-0.9786	-0.7625	-0.4802	-0.2936	-0.09	-0.0385	-0.0283	-0.0237
2019-03-20T02:52	7.68	-0.7858	-0.8592	-0.4199	0.2173	0.2827	-0.0137	-0.5036	-0.6887	-0.5898	-0.1612	0.1734	0.3623	0.3264	-0.193	-1.1415	-2.0414	-2.3652	-1.9641	-1.3355	-0.642	-0.3024	-0.0724	-0.0207	0.0092	0.015
2019-03-20T04:33	7.24	-0.7725	-0.8336	-0.3921	0.2556	0.3321	0.041	-0.4482	-0.6338	-0.5376	-0.1287	0.1747	0.3257	0.2512	-0.3842	-1.5865	-2.7779	-3.2533	-2.8373	-2.0808	-1.1581	-0.6272	-0.1669	-0.0714	-0.0427	-0.011
2019-03-20T06:15	6.8	-0.759	-0.8078	-0.3644	0.2934	0.3817	0.0975	-0.3895	-0.5759	-0.4857	-0.1019	0.1676	0.2811	0.1831	-0.4651	-1.7093	-2.9845	-3.5859	-3.4481	-2.9045	-2.0572	-1.4014	-0.5202	-0.1707	-0.0252	0.0312
2019-03-20T07:57	6.36	-0.7454	-0.7819	-0.337	0.3305	0.4314	0.1555	-0.3278	-0.5155	-0.4343	-0.0806	0.1531	0.231	0.1251	-0.429	-1.4878	-2.6082	-3.2379	-3.4767	-3.3527	-2.9221	-2.4194	-1.4001	-0.7027	-0.207	-0.0687
2019-03-20T09:39	6.24	-0.7317	-0.7559	-0.3099	0.3669	0.4809	0.2148	-0.2632	-0.4527	-0.3836	-0.0643	0.1323	0.1773	0.0775	-0.2925	-0.9694	-1.7118	-2.2069	-2.6461	-2.8684	-2.9393	-2.8088	-2.2378	-1.6206	-0.9029	-0.5671
2019-03-20T11:22	7.8	-0.7179	-0.7296	-0.2829	0.4026	0.5305	0.2757	-0.1956	-0.3875	-0.3332	-0.0524	0.1064	0.1216	0.0385	-0.09	-0.2549	-0.4582	-0.6506	-0.9618	-1.2317	-1.5109	-1.633	-1.5448	-1.2263	-0.7372	-0.4812
2019-03-20T13:04	10.36	-0.704	-0.7033	-0.2562	0.4375	0.5799	0.3377	-0.1255	-0.3202	-0.2835	-0.0444	0.0768	0.0657	0.0048	0.13	0.509	0.8973	1.0946	1.1447	1.0881	0.9534	0.8202	0.5989	0.479	0.3464	0.2418
2019-03-20T14:47	12.3	-0.69	-0.6768	-0.2299	0.4715	0.6289	0.4006	-0.053	-0.251	-0.2343	-0.0396	0.0448	0.0113	-0.0274	0.3166	1.167	2.0751	2.6158	2.9807	3.1129	3.1158	2.9733	2.3625	1.6223	0.7776	0.4303
2019-03-20T16:29	12.93	-0.676	-0.6503	-0.2039	0.5045	0.6774	0.4644	0.0217	-0.18	-0.1854	-0.0373	0.0117	-0.0405	-0.0614	0.426	1.5842	2.8305	3.5524	3.9429	3.9835	3.7886	3.4537	2.5592	1.7637	0.9544	0.5878
2019-03-20T18:12	11.86	-0.6619	-0.6237	-0.1782	0.5366	0.7254	0.5288	0.0984	-0.1074	-0.1368	-0.0367	-0.0214	-0.0886	-0.0995	0.4305	1.6731	3.0084	3.7106	3.8242	3.5201	2.8935	2.3047	1.3158	0.7383	0.3126	0.1666
2019-03-20T19:54	10.61	-0.6477	-0.597	-0.1528	0.5677	0.7728	0.5938	0.1768	-0.0332	-0.0883	-0.037	-0.0534	-0.132	-0.1417	0.324	1.411	2.5753	3.1055	2.8622	2.2389	1.3481	0.719	-0.0264	-0.2627	-0.2503	-0.1905
2019-03-20T21:36	9.8	-0.6335	-0.5704	-0.128	0.5975	0.8192	0.6588	0.2565	0.042	-0.0399	-0.0375	-0.083	-0.1698	-0.1862	0.1239	0.8483	1.6261	1.9257	1.5247	0.8807	0.1429	-0.2358	-0.4421	-0.3386	-0.1744	-0.1278
2019-03-20T23:18	9.18	-0.6193	-0.5437	-0.1034	0.6263	0.8648	0.724	0.3376	0.1185	0.0088	-0.0374	-0.1097	-0.2017	-0.2299	-0.1342	0.0908	0.3452	0.4277	0.19	-0.1233	-0.395	-0.4422	-0.2825	-0.1322	-0.0245	0.0097
2019-03-21T01:00	8.68	-0.605	-0.517	-0.0793	0.654	0.9095	0.7892	0.4198	0.1962	0.0582	-0.0361	-0.1326	-0.2272	-0.2682	-0.4023	-0.7161	-1.0245	-1.1263	-0.9927	-0.7877	-0.5253	-0.3452	-0.1244	-0.0406	-0.008	-0.0334
2019-03-21T02:42	8.11	-0.5907	-0.4902	-0.0555	0.6805	0.9531	0.8543	0.5029	0.2749	0.1083	-0.0329	-0.151	-0.246	-0.2967	-0.6292	-1.4157	-2.2261	-2.5014	-2.0516	-1.3955	-0.6823	-0.3334	-0.094	-0.0535	-0.0637	-0.0974
2019-03-21T04:24	7.68	-0.5763	-0.4634	-0.0321	0.7058	0.9956	0.919	0.5868	0.3546	0.1594	-0.0272	-0.1647	-0.258	-0.3118	-0.7707	-1.8705	-3.0314	-3.4845	-3.0036	-2.1817	-1.1941	-0.6352	-0.16	-0.0483	0.0316	0.0638
2019-03-21T06:06	7.11	-0.5619	-0.4366	-0.0091	0.7299	1.0369	0.9831	0.6711	0.4351	0.2118	-0.0184	-0.173	-0.2634	-0.3114	-0.7982	-1.9892	-3.2793	-3.8837	-3.6906	-3.0712	-2.1302	-1.421	-0.5037	-0.1708	-0.0898	-0.0697
2019-03-21T07:48	6.86	-0.5475	-0.4098	0.0134	0.7526	1.0766	1.0462	0.7553	0.5159	0.2653	-0.0062	-0.1758	-0.2624	-0.2954	-0.7056	-1.7469	-2.911	-3.5651	-3.7815	-3.6061	-3.0906	-2.5182	-1.4105	-0.6746	-0.1342	-0.0021
2019-03-21T09:30	6.68	-0.533	-0.3829	0.0357	0.7741	1.1151	1.1088	0.8399	0.5977	0.3207	0.0099	-0.173	-0.2554	-0.266	-0.5077	-1.1843	-1.9784	-2.5092	-2.9664	-3.1847	-3.2272	-3.0523	-2.3707	-1.6945	-0.9814	-0.6448
2019-03-21T11:12	8.18	-0.5184	-0.3559	0.0576	0.7945	1.1523	1.1705	0.9246	0.6803	0.3781	0.0304	-0.1644	-0.2427	-0.2268	-0.2394	-0.4036	-0.6468	-0.8694	-1.2151	-1.5129	-1.8198	-1.951	-1.825	-1.4031	-0.7543	-0.4365
2019-03-21T12:55	10.86	-0.5038	-0.3288	0.0792	0.8134	1.1878	1.2309	1.0089	0.7632	0.4374	0.0555	-0.15	-0.225	-0.1833	0.0481	0.4423	0.8172	1.005	1.0402	0.9653	0.8051	0.6525	0.394	0.2425	0.1235	0.0519
2019-03-21T14:37	13.24	-0.4892	-0.3017	0.1003	0.831	1.2216	1.2898	1.0924	0.8463	0.4987	0.0853	-0.13	-0.2029	-0.1409	0.301	1.1883	2.1155	2.6731	3.0615	3.2102	3.2324	3.1063	2.5298	1.8103	0.9198	0.456
2019-03-21T16:20	13.99	-0.4745	-0.2746	0.1211	0.8472	1.2535	1.347	1.175	0.9293	0.562	0.12	-0.1045	-0.1769	-0.1042	0.4717	1.6882	2.9826	3.74	4.1767	4.252	4.0887	3.7646	2.8518	2.0042	1.0841	0.6265
2019-03-21T18:03	12.93	-0.4598	-0.2474	0.1415	0.862	1.2837	1.4026	1.2566	1.0125	0.6277	0.1599	-0.0736	-0.1475	-0.0762	0.5291	1.8434	3.2446	3.9837	4.1253	3.8305	3.1896	2.5616	1.4397	0.7396	0.2819	0.1897
2019-03-21T19:45	11.68	-0.4451	-0.2204	0.1615	0.8754	1.3116	1.4558	1.3363	1.0949	0.6951	0.2045	-0.0378	-0.1155	-0.0581	0.4637	1.6219	2.8534	3.4057	3.1419	2.4803	1.5241	0.8388	0.0279	-0.2057	-0.1971	-0.1497
2019-03-21T21:27	10.8	-0.4305	-0.1935	0.1809	0.8872	1.3373	1.5065	1.4139	1.1763	0.7642	0.2538	0.0025	-0.0812	-0.0484	0.2925	1.072	1.9036	2.2042	1.7343	1.0145	0.1923	-0.2298	-0.4534	-0.3482	-0.1853	-0.132
2019-03-21T23:10	10.18	-0.4158	-0.1665	0.2	0.8976	1.361	1.555	1.4898	1.2572	0.8353	0.3079	0.0474	-0.0446	-0.0435	0.0507	0.297	0.5769	0.6434	0.3199	-0.0722	-0.4128	-0.4878	-0.348	-0.1935	-0.0543	-0.0049
2019-03-22T00:52	9.61	-0.4011	-0.1396	0.2187	0.9064	1.3823	1.6006	1.5629	1.3367	0.9078	0.3664	0.0962	-0.0064	-0.039	-0.2089	-0.5437	-0.8604	-0.9838	-0.9121	-0.7587	-0.5358	-0.3678	-0.1482	-0.0637	-0.043	-0.0622
2019-03-22T02:34	9.11	-0.3865	-0.1128	0.2369	0.9138	1.4012	1.6435	1.6336	1.4148	0.9818	0.4291	0.1488	0.0336	-0.03	-0.4328	-1.2876	-2.1444	-2.4404	-2.0022	-1.3534	-0.6488	-0.3027	-0.0544	-0.0008	0.0133	-0.0132
2019-03-22T04:15	8.68	-0.372	-0.0861	0.2547	0.9197	1.4177	1.6831	1.701	1.491	1.0565	0.4953	0.2046	0.0749	-0.0125	-0.5725	-1.7847	-3.0295	-3.5051	-2.9881	-2.129	-1.1211	-0.5675	-0.1212	-0.0389	-0.027	-0.0204
2019-03-22T05:57	8.24	-0.3574	-0.0594	0.2721	0.9241	1.4317	1.7199	1.7657	1.5657	1.1325	0.5656	0.2639	0.1179	0.0161	-0.597	-1.9379	-3.3484	-3.9902	-3.7455	-3.0602	-2.0635	-1.3437	-0.463	-0.1539	-0.0265	0.0363
2019-03-22T07:39	7.74	-0.3428	-0.0327	0.2892	0.927	1.4433	1.7533	1.8271	1.6382	1.2091	0.639	0.3261	0.1621	0.0561	-0.4955	-1.7082	-3.0187	-3.7371	-3.9353	-3.7024	-3.1108	-2.4912	-1.3428	-0.6302	-0.1708	-0.0582
2019-03-22T09:21	7.61	-0.3282	-0.0061	0.3059	0.9285	1.4522	1.7833	1.8848	1.7083	1.2859	0.7152	0.3909	0.2074	0.1056	-0.2828	-1.1339	-2.0849	-2.7075	-3.2088	-3.4134	-3.4008	-3.1685	-2.3831	-1.6302	-0.8574	-0.5307
2019-03-22T11:04	8.93	-0.3136	0.0206	0.3223	0.9284	1.4585	1.8098	1.939	1.7759	1.3628	0.7942	0.4585	0.2538	0.161	0.0063	-0.3167	-0.7071	-1.0347	-1.4814	-1.8231	-2.1364	-2.2434	-2.0592	-1.6073	-0.9307	-0.5798
2019-03-22T12:46	11.74	-0.299	0.0472	0.3383	0.9268	1.462	1.8326	1.989	1.8404	1.4391	0.8749	0.5281	0.3012	0.2168	0.3184	0.5853	0.843	0.938	0.8592	0.7091	0.4906	0.3267	0.1235	0.0568	0.0299	0.0322
2019-03-22T14:29	14.24	-0.2843	0.0739	0.354	0.9238	1.4628	1.8515	2.0349	1.9018	1.5146	0.9574	0.5999	0.3496	0.2678	0.5969	1.4011	2.2581	2.7606	3.0781	3.1716	3.1354	2.981	2.4162	1.7608	0.9869	0.6096
2019-03-22T16:12	15.18	-0.2698	0.1004	0.3693	0.9193	1.4608	1.8664	2.0759	1.9591	1.5881	1.0401	0.6729	0.3986	0.309	0.7872	1.9638	3.2352	3.9811	4.4135	4.4841	4.3031	3.9521	2.9538	2.0057	0.976	0.4917
2019-03-22T17:55	14.36	-0.2552	0.1269	0.3843	0.9132	1.4559	1.8772	2.1122	2.0126	1.6598	1.1234	0.7474	0.4489	0.3379	0.8553	2.1671	3.5845	4.3437	4.5255	4.2614	3.6357	2.9933	1.797	1.0334	0.4883	0.3055
2019-03-22T19:37	13.11	-0.2408	0.1532	0.3988	0.9058	1.4481	1.8837	2.1433	2.0613	1.7284	1.2057	0.8222	0.5	0.3541	0.7884	1.9683	3.2385	3.8168	3.5818	2.935	1.9733	1.2613	0.3615	0.0185	-0.0979	-0.0657
2019-03-22T21:20	11.99	-0.2264	0.1794	0.413	0.897	1.4375	1.8858	2.1691	2.1053	1.7937	1.2867	0.8974	0.5526	0.3602	0.6009	1.4068	2.2774	2.5849	2.0834	1.3213	0.4339	-0.0454	-0.3688	-0.3124	-0.1369	-0.0637
2019-03-22T23:02	11.18	-0.2121	0.2054	0.4268	0.8868	1.4241	1.8837	2.1895	2.144	1.855	1.3655	0.9721	0.6066	0.3608	0.3317	0.5954	0.9029	0.9499	0.5297	0.0398	-0.41	-0.5491	-0.4585	-0.2985	-0.1862	-0.1754
2019-03-23T00:44	10.61	-0.1978	0.2313	0.4403	0.8752	1.4078	1.8772	2.2042	2.1773	1.912	1.4417	1.0462	0.6624	0.3623	0.0335	-0.3122	-0.6252	-0.7879	-0.8364	-0.7908	-0.6643	-0.53	-0.2941	-0.1558	-0.0431	-0.0191
2019-03-23T02:26	10.11	-0.1837	0.2571	0.4535	0.8623	1.3887	1.8662	2.2133	2.205	1.9641	1.5145	1.1191	0.7201	0.3712	-0.2345	-1.1412	-2.022	-2.3592	-2.0044	-1.4197	-0.7596	-0.4146	-0.1298	-0.0535	-0.0261	-0.0215
2019-03-23T04:08	9.55	-0.1695	0.2827	0.4664	0.8482	1.3667	1.8507	2.2164	2.2267	2.0108	1.5834	1.1901	0.7797	0.3934	-0.4174	-1.7315	-3.028	-3.5334	-3.0244	-2.1559	-1.1336	-0.5694	-0.1054	-0.0116	0.0096	-0.0057
2019-03-23T05:50	8.99	-0.1555	0.3083	0.479	0.8327	1.3419	1.8307	2.2136	2.2423	2.0517	1.6476	1.2587	0.8407	0.433	-0.4761	-1.968	-3.4519	-4.1086	-3.8049	-3.0463	-1.9863	-1.2539	-0.3992	-0.1191	-0.0378	-0.0324
2019-03-23T07:32	8.55	-0.1414	0.3337	0.4913	0.8161	1.3143	1.8063	2.2047	2.2513	2.0861	1.7063	1.324	0.9025	0.4912	-0.3936	-1.8028	-3.2044	-3.9316	-4.0503	-3.7219	-3.0317	-2.3762	-1.25	-0.5811	-0.1469	-0.0489
2019-03-23T09:14	8.36	-0.1275	0.359	0.5033	0.7983	1.284	1.7773	2.1896	2.2537	2.1137	1.7589	1.3854	0.9644	0.5663	-0.1788	-1.2639	-2.3203	-2.9571	-3.4109	-3.5533	-3.4502	-3.1489	-2.2952	-1.5457	-0.8002	-0.476
2019-03-23T10:56	9.49	-0.1136	0.3842	0.5151	0.7792	1.2508	1.7437	2.1681	2.2492	2.1341	1.8048	1.4422	1.0254	0.6545	0.137	-0.4458	-0.9533	-1.3052	-1.7575	-2.1026	-2.3972	-2.4561	-2.1391	-1.6115	-0.9114	-0.5548
2019-03-23T12:39	12.05	-0.0997	0.4094	0.5267	0.759	1.2149	1.7055	2.1403	2.2375	2.1468	1.8433	1.4933	1.084	0.7484	0.5017	0.497	0.6277	0.6928	0.5809	0.3863	0.1094	-0.0824	-0.2443	-0.1935	-0.0817	-0.0258
2019-03-23T14:22	14.68	-0.0859	0.4345	0.538	0.7377	1.1761	1.6627	2.1059	2.2184	2.1514	1.8737	1.5382	1.139	0.8405	0.857	1.3936	2.1136	2.5872	2.8921	2.9652	2.889	2.6925	2.0572	1.3999	0.7191	0.4712
2019-03-23T16:04	15.86	-0.0722	0.4593	0.5491	0.7155	1.135	1.6157	2.0653	2.192	2.1475	1.8953	1.5754	1.1884	0.922	1.1418	2.0719	3.1947	3.911	4.3756	4.4892	4.3694	4.0642	3.1098	2.1452	1.1073	0.6792
2019-03-23T17:47	15.55	-0.0585	0.4841	0.56	0.6922	1.0912	1.5641	2.0181	2.1578	2.1349	1.9076	1.6047	1.2312	0.9869	1.3146	2.4185	3.6744	4.3876	4.6198	4.4311	3.9098	3.3477	2.2532	1.4879	0.7899	0.4727
2019-03-23T19:30	13.8	-0.045	0.5086	0.5707	0.6681	1.0452	1.5085	1.9647	2.1163	2.1134	1.9102	1.6249	1.2658	1.0299	1.3504	2.3772	3.4761	3.9684	3.7399	3.1303	2.1933	1.4677	0.4708	0.0243	-0.1783	-0.1761
2019-03-23T21:12	12.55	-0.0316	0.533	0.5811	0.6432	0.9968	1.4488	1.9051	2.0672	2.0828	1.9026	1.6355	1.2913	1.05	1.2523	1.9729	2.6738	2.8381	2.2435	1.4402	0.4789	-0.0832	-0.5453	-0.519	-0.2502	-0.0736
2019-03-23T22:54	11.8	-0.0183	0.557	0.5913	0.6177	0.9465	1.3854	1.8396	2.0108	2.0434	1.8848	1.6359	1.3068	1.0484	1.0466	1.2994	1.4605	1.3122	0.6834	0.0845	-0.4593	-0.6408	-0.536	-0.3129	-0.1574	-0.1434
2019-03-24T00:36	11.24	-0.0052	0.5809	0.6014	0.5914	0.8941	1.3181	1.7682	1.9471	1.9949	1.8565	1.6257	1.3121	1.029	0.776	0.4919	0.0838	-0.2932	-0.637	-0.7431	-0.6933	-0.5535	-0.2596	-0.112	-0.0452	-0.0557
2019-03-24T02:18	10.74	0.0079	0.6046	0.6113	0.5645	0.8397	1.2472	1.6909	1.8759	1.9374	1.8176	1.6046	1.3066	0.997	0.4926	-0.2938	-1.1924	-1.7091	-1.6732	-1.2709	-0.7144	-0.3897	-0.1089	-0.0342	0.0095	0.0388
2019-03-24T04:00	10.18	0.0209	0.6282	0.6211	0.5371	0.7835	1.1726	1.608	1.7976	1.8709	1.7681	1.5721	1.2903	0.9584	0.248	-0.913	-2.1386	-2.7332	-2.4855	-1.8162	-0.9679	-0.4935	-0.1155	-0.0454	-0.0322	0.0036
2019-03-24T05:42	9.74	0.0337	0.6515	0.6307	0.5091	0.7254	1.0947	1.5195	1.7123	1.7957	1.708	1.5282	1.2632	0.9186	0.0839	-1.2584	-2.596	-3.2199	-3.0414	-2.4565	-1.6178	-1.0294	-0.3386	-0.1027	-0.0014	0.062
2019-03-24T07:24	9.24	0.0465	0.6747	0.6402	0.4807	0.6658	1.0136	1.4258	1.6202	1.7119	1.6376	1.473	1.2253	0.8816	0.0245	-1.2793	-2.5002	-3.0835	-3.148	-2.9026	-2.4044	-1.9055	-0.9938	-0.4607	-0.1375	-0.0259
2019-03-24T09:06	8.93	0.0591	0.6976	0.6496	0.4519	0.6046	0.9295	1.327	1.5215	1.6198	1.5571	1.4065	1.1768	0.8491	0.0734	-0.9884	-1.8907	-2.3288	-2.5748	-2.6658	-2.6394	-2.4678	-1.845	-1.2142	-0.5858	-0.3071
2019-03-24T10:49	9.74	0.0716	0.7205	0.6589	0.4227	0.5418	0.8421	1.2229	1.4159	1.5193	1.4664	1.3286	1.1176	0.8207	0.2142	-0.4532	-0.8976	-1.08	-1.272	-1.457	-1.6644	-1.7625	-1.6947	-1.3815	-0.8047	-0.4675
2019-03-24T12:31	11.74	0.0841	0.7432	0.6682	0.3933	0.4777	0.7521	1.1143	1.3044	1.4111	1.3665	1.2401	1.0482	0.7937	0.4124	0.211	0.2683	0.3968	0.464	0.4374	0.3597	0.2812	0.135	0.0376	-0.0666	-0.1123
2019-03-24T14:14	13.8	0.0964	0.7656	0.6774	0.3638	0.4125	0.6597	1.0014	1.1871	1.2958	1.2579	1.1416	0.9687	0.7639	0.6239	0.8707	1.37	1.765	2.0821	2.2253	2.3062	2.2871	2.0292	1.6111	1.0037	0.6984
2019-03-24T15:57	14.11	0.1087	0.788	0.6866	0.334	0.3461	0.5647	0.884	1.064	1.1732	1.1408	1.0334	0.8793	0.7261	0.8039	1.4019	2.1971	2.72	3.059	3.1381	3.0446	2.8187	2.1254	1.4365	0.7283	0.4886
2019-03-24T17:39	13.18	0.1207	0.81	0.6956	0.3043	0.2793	0.4682	0.7636	0.9366	1.0451	1.017	0.9174	0.7811	0.6757	0.9122	1.7036	2.5959	3.0711	3.1612	2.9442	2.4439	1.9296	0.9832	0.4237	0.0917	0.0321
2019-03-24T19:22	12.3	0.1326	0.8318	0.7047	0.2748	0.2118	0.37	0.64	0.8047	0.9114	0.8869	0.7941	0.6746	0.609	0.9255	1.7306	2.5218	2.8146	2.5462	2.0304	1.2819	0.7386	0.1073	-0.0658	-0.0684	-0.0613
2019-03-24T21:04	11.68	0.1444	0.8532	0.7137	0.2456	0.1442	0.2708	0.5142	0.6696	0.7735	0.752	0.6653	0.5612	0.5246	0.8374	1.4896	2.0245	2.0889	1.584	0.9898	0.3425	0.017	-0.1587	-0.1122	-0.0669	-0.0662
2019-03-24T22:46	11.05	0.156	0.8746	0.7227	0.2164	0.0761	0.1701	0.3853	0.5304	0.6307	0.6119	0.531	0.4408	0.422	0.6581	1.0316	1.2209	1.092	0.6027	0.1938	-0.1271	-0.214	-0.1737	-0.1085	-0.0159	0.0384
2019-03-25T00:28	10.36	0.1675	0.8955	0.7317	0.1877	0.0081	0.0689	0.255	0.3889	0.485	0.4691	0.3938	0.3161	0.3045	0.4149	0.4493	0.2816	0.0357	-0.2239	-0.3027	-0.2738	-0.2083	-0.109	-0.0675	-0.069	-0.097
